epoch,acc,loss,val_acc,val_loss
0,0.49959749833032646,1.4258160991221067,0.524937308446615,1.6884345229736906
1,0.5925444299882835,1.1817497743143814,0.6015603232181116,1.148523458965511
2,0.6213387825834662,1.0888334825774288,0.5639453886959606,1.2464072641206339
3,0.6393275125653125,1.0341656851365446,0.639453886884871,1.0596940764546494
4,0.6549631556465689,0.9930558174163892,0.6291446085302037,1.0821008061127066
5,0.6658616632461194,0.9636394874519132,0.6536639732848173,0.9941868717606003
6,0.6766672858926739,0.9334017524439319,0.6369462245833943,1.0917311249486117
7,0.6819926930607727,0.9140781057391036,0.6177208136303174,1.0852324508896576
8,0.6905690755030047,0.8919347238006204,0.595987740325941,1.1314698389626772
9,0.6978760294976548,0.8728642673402078,0.6737252716717198,0.9230441637908093
10,0.70165335314142,0.8584173703549469,0.670660351076874,0.9471993989418329
11,0.7047185584431248,0.8450209485450332,0.685984954030343,0.8880751246561012
12,0.7108489689579526,0.8305921282581636,0.6533853441152974,1.009112547021219
13,0.7136974425476486,0.8190129354860961,0.6659236556475925,0.9531550346293732
14,0.7190847730694175,0.8055405888301137,0.6681526887795493,0.9424301267301316
15,0.7196420830863571,0.8043565614591539,0.6857063248857345,0.903970928370172
16,0.7258653786833629,0.7877523648944814,0.6840345500180833,0.9334268902762416
17,0.7263607653503233,0.7831225191796112,0.6985232655418786,0.8715544607221466
18,0.7291782773148572,0.771860196657746,0.7054889941529399,0.8559544821176133
19,0.7365781163104851,0.7555134607118765,0.7021454444217895,0.8592994363236872
20,0.7363923462937657,0.752543585301479,0.6698244636430485,0.944964642775826
21,0.7412533283905389,0.7470555131121962,0.680133741993564,0.9289815118964517
22,0.7418725617906761,0.736530026623144,0.6951797158024244,0.9146818108929337
23,0.7459595021179006,0.7325244544497126,0.6910002786332965,0.8895529209986208
24,0.7432658369234527,0.731566121441062,0.6879353580467547,0.8881687589195254
25,0.7450616137000664,0.7225401426359658,0.7157982725034553,0.8447626984926544
26,0.7513158709296162,0.7096360463189284,0.682641404324104,0.9177714413871138
27,0.7521208743353999,0.7046924799992592,0.6962942323850104,0.8894413327333753
28,0.7556195430279044,0.6987533465030578,0.6550571189829485,1.0221829199797599
29,0.7585299399159067,0.6897110358038379,0.7096684313262196,0.8437286307466964
30,0.7537928044969463,0.6951023926896734,0.724157146845863,0.810578911840567
31,0.7568580097580511,0.6869608866842888,0.7074393981651995,0.853915385331042
32,0.7610687968479797,0.6754399686488908,0.7130119810573701,0.8446678749928404
33,0.762678803655856,0.668082292002121,0.6954583449511849,0.8719671347175145
34,0.7678494024213249,0.6650794115226862,0.7208135971105607,0.8436818371313334
35,0.7670753607182128,0.6608137568864109,0.6650877682137669,0.9519116036172497
36,0.7675397857747748,0.6588570661858971,0.7227640011228204,0.8498591022858151
37,0.7715957644731462,0.648356361871637,0.7263861800027313,0.803496091669401
38,0.7728032695707489,0.648936705811783,0.7194204513875181,0.8403074637067852
39,0.773825004662705,0.6440182498301712,0.7185845639495406,0.8176191059053027
40,0.7734225029155222,0.6414446918224282,0.7297297297380335,0.7992713301917177
41,0.7771688649230524,0.6337353803401495,0.7124547227723049,0.8660760180934886
42,0.7779738683325269,0.6274013980836483,0.7205349679618003,0.8415120397978555
43,0.7782834850196773,0.621929177946923,0.7210922262510173,0.8320736819304739
44,0.775125394783431,0.6338569681979133,0.712454722768153,0.8421857760257461
45,0.7793361818290685,0.617227531511412,0.7157982725076072,0.8428244008829282
46,0.7830515821191636,0.6136695293182411,0.7169127890860413,0.8570459092948788
47,0.7826800421152523,0.6089566889355608,0.728893842304208,0.827159419203243
48,0.786395442464402,0.6083528500487911,0.7040958484340492,0.8592900346334548
49,0.7872004458701857,0.6007644540533221,0.7132906102061305,0.8764160965504704
50,0.7872623691648011,0.5971287340820813,0.7277793257257739,0.8284359755506752
51,0.7880054492353692,0.5986633782335402,0.723599888552494,0.8121723283728904
52,0.7906371911352017,0.5881834615309605,0.7241571468417111,0.8151538889532336
53,0.7905752677999862,0.588202820229334,0.7350236834814436,0.8185421116473649
54,0.7909158461565897,0.5870835570881142,0.727779325721622,0.871931906230073
55,0.7933618180433939,0.5761005411436554,0.7091111730370026,0.8660409499689475
56,0.7932689330719433,0.5801314076732738,0.6915575369266654,0.9356476058864301
57,0.7962722149719963,0.5737199139149168,0.7358595709194211,0.8103476587063292
58,0.7939500897999142,0.5758733178275356,0.7099470604666763,0.8849404390292036
59,0.7955910582846256,0.5688377896272935,0.7311228754569242,0.8416297142802589
60,0.7976345284316287,0.5644590006102584,0.7344664251963785,0.8098177431552448
61,0.7981299151391893,0.5630442835249851,0.6901643912036228,0.9392686490063947
62,0.7988420335772134,0.5600485429615272,0.7210922262510173,0.8500102217996576
63,0.798811071870851,0.5616107178816553,0.7364168292044863,0.8396957532447439
64,0.8005758870813572,0.5519113663483186,0.7249930342796885,0.8491408397773409
65,0.8021549322123985,0.5528013752306848,0.72471440513508,0.8157246597100846
66,0.8219704006070936,0.5027458044377426,0.7497910281747587,0.7716306114170205
67,0.8262740727053817,0.4844872286182578,0.747283365873282,0.7715877144075629
68,0.8304229364194946,0.47974091503625904,0.7492337698606304,0.777583065256165
69,0.8290915846330063,0.47206376801999306,0.7444970744022854,0.7780618906087549
70,0.8312589014504405,0.46547615637911516,0.7495123990052389,0.7811060782161786
71,0.8302681280722285,0.46974342304439737,0.750069657294456,0.7840110799269147
72,0.8330237166535649,0.4641688962869729,0.747283365873282,0.7805386793982122
73,0.8335191033574345,0.4682755268991632,0.7522986904513241,0.7735945250404084
74,0.8330856399850894,0.46435967446502957,0.7489551407160219,0.7871978974468564
75,0.8321877515746371,0.4617879574155208,0.7433825578238513,0.7970772059258062
76,0.8356864202191596,0.4589998144410743,0.7483978824517161,0.7838363182448385
77,0.8356554585533974,0.4554739018417865,0.7517414321621071,0.7874929768091192
78,0.838349123758918,0.4472474760887859,0.7483978824268047,0.78621273573543
79,0.8380085453986236,0.456461665309083,0.7486765115714134,0.7912183820321123
80,0.8368629636325454,0.4510097273090423,0.7486765115714134,0.7958708496338214
81,0.8377298903698537,0.4527949144212194,0.7450543326915025,0.8010110835837734
82,0.8387516254987191,0.4453911264250246,0.7456115909807195,0.7964938158575756
83,0.8399591306037036,0.4450281272916884,0.7492337698606304,0.7992422184129716
84,0.8391850888673732,0.4482017264007245,0.7428252995346343,0.7984902533225343
