epoch,acc,loss,val_acc,val_loss
73,0.8718172001665947,0.3617279216205444,0.8188910559878505,0.5623345061509714
74,0.8744992859651977,0.3639472378104154,0.8194483142770675,0.5640903889684499
75,0.8759622417911723,0.35859720803855116,0.8190303705601547,0.5644701265896818
76,0.8746386150601407,0.3571122421038728,0.8180551685540249,0.5646236788499119
77,0.8755094221178992,0.3615617862132746,0.8193089997047632,0.565205624389861
78,0.8743947890967576,0.3610865782815679,0.8195876288493718,0.5657052613792728
79,0.8737678079899254,0.36670034547585245,0.8188910559878505,0.5660225370528805
80,0.8738723048791271,0.36058589439580774,0.819169685132459,0.5671819867978822
81,0.8744644536473434,0.36040235988012265,0.819169685132459,0.5675851175399105
82,0.8762757323611978,0.35345644205357074,0.8200055735627401,0.5686344813517074
83,0.8726183426509295,0.3622968946873421,0.8198662579939803,0.5685708010618519
84,0.8709463931088363,0.3598039975295957,0.8197269434216761,0.5684173560866608
85,0.8743251245316387,0.360487376181134,0.8197269434216761,0.5680976900492382
86,0.8731059946005336,0.3651108411379986,0.8197269434216761,0.5680252365761728
87,0.8767285520490041,0.3577042783127587,0.8198662579939803,0.5678740048614442
88,0.880176947980869,0.3521035606947732,0.8198662596879546,0.5679611559073949
89,0.876693719745683,0.3602017740854263,0.8197269434216761,0.5680556019623322
90,0.8753352607051018,0.3581290899759475,0.8200055725662846,0.5682312341479081
91,0.8761364031894366,0.3639610448093797,0.8200055725662846,0.5681995333785564
92,0.8748824410525903,0.3610789473807784,0.8204235162831973,0.5684446127974712
93,0.8761364032247314,0.35755732477597796,0.8201448871385888,0.5681788048461208
94,0.8743251245316387,0.3555453508918971,0.8194483142770675,0.5684422025045468
95,0.8758229126464013,0.35957343536026365,0.8195876288493718,0.5681263530908703
96,0.8758229126526298,0.35714516051137224,0.8193089997047632,0.5679375546062913
97,0.8771465393981945,0.3585602203449895,0.8195876288493718,0.5681889878903036
98,0.8758229126401728,0.35889433412106914,0.8193089997047632,0.5679454717107323
99,0.8756487512481371,0.3589273749081633,0.8197269434216761,0.5679318301688997
100,0.8755442544004587,0.35831854425755044,0.819169685132459,0.5680173334885388
101,0.8739071371554581,0.3620001172031881,0.8193089997047632,0.5680285923060483
102,0.874185795366106,0.35856633691637574,0.8195876288493718,0.5680963483551612
103,0.8744644536826383,0.36080026693439454,0.8194483142770675,0.5683113584680523
104,0.8756487512688987,0.3557407110976203,0.8195876288493718,0.5681726133368347
105,0.8748824410733519,0.35970012949129987,0.8194483142770675,0.568284661433065
106,0.8753004284349993,0.35929870137293357,0.8195876288493718,0.5680409187923803
107,0.877634191339494,0.3548374632262831,0.8194483142770675,0.5680386756382536
108,0.8722003553100438,0.36864075947860064,0.8197269434216761,0.5681769155665473
109,0.8767633842692787,0.35669956466609265,0.8197269434216761,0.5681719952022907
110,0.8758577449850172,0.35690164886081,0.8197269434216761,0.5681919517474574
