epoch,acc,loss,val_acc,val_loss
0,0.46953371725988,1.5129593324052992,0.5672889384271109,1.2897467760695625
1,0.5762276301864382,1.2623794008477995,0.5979381443340488,1.1615043515513355
2,0.6156108737346211,1.1478957710963549,0.6394538868807191,1.061801100215662
3,0.6397300142442134,1.0794929841094891,0.6570075229910564,1.0022745583508466
4,0.6556133507050865,1.026868351089437,0.642518807471413,1.0301752141605482
5,0.668803021888466,0.9852318052086891,0.6787405962746732,0.9314031683990104
6,0.6778747910271857,0.9589409186519833,0.659515185296685,1.0171399253694817
7,0.6865440584408683,0.9348688088073709,0.6907216494928399,0.9041236559638541
8,0.6950275559079588,0.9080951401925883,0.6890498746210368,0.9138512183577611
9,0.7001981546992643,0.8904674541426854,0.7035385901448321,0.8852868818844816
10,0.7067620286233463,0.8737830542153903,0.6979660072485097,0.8647383683635916
11,0.707876648731044,0.8554378602480961,0.7029813318514632,0.8714931575193748
12,0.7168245712067145,0.8444475565940517,0.7074393981651995,0.8517876867797588
13,0.7177534212903111,0.8318667538845618,0.7132906102061305,0.8519612967586012
14,0.72044708652905,0.8157816678940737,0.7116188353384794,0.8647531442703328
15,0.7250913369507235,0.8072138212437128,0.7038172192894406,0.8687234630356196
16,0.7296117406429111,0.7963742495646114,0.7121760936235445,0.8369545052396318
17,0.7289615455880845,0.7942156866760296,0.7043744775786577,0.8676270204322456
18,0.7346584927637855,0.7818251961753482,0.7110615770451104,0.8509579559792779
19,0.7353396494917562,0.776011824546949,0.7183059348049321,0.8167129360091623
20,0.7373211963293803,0.772052263924194,0.72471440513508,0.802038981078162
21,0.741284290071065,0.762455129329616,0.7297297297338816,0.7936682049428961
22,0.7419964084241979,0.756788241116947,0.7336305377874642,0.775548350415744
23,0.7440089169460389,0.7455713173296217,0.7350236834855955,0.7639485238554352
24,0.7452783453936207,0.7457667206808453,0.7210922262551692,0.7999189650324866
25,0.7482506656574387,0.7381981642735367,0.7322373920644216,0.7920784954242169
26,0.753421264493035,0.7306334747087919,0.7194204514124295,0.8320703614086917
27,0.7546287696127832,0.7213956965803103,0.7327946503287273,0.7765671227695086
28,0.7546906929000169,0.7195307362359392,0.7481192533071076,0.7568223061884436
29,0.7555266580158538,0.7189596569481276,0.731401504630596,0.7821539484647431
30,0.7592420583133307,0.706864262200766,0.7464474784145451,0.7722664031520067
31,0.7637315003877381,0.7000809241997671,0.7400390081134604,0.7703281556972058
32,0.7642578488053519,0.7045497918831718,0.7425466703900258,0.7655923412383583
33,0.7673230540849113,0.6867480129271116,0.7403176372580689,0.759765165700458
34,0.7634838070247305,0.6974511793637262,0.7322373920644216,0.7913762686743514
35,0.7669824756803258,0.6835183114140047,0.7483978824517161,0.7666684441262216
36,0.7709455694072468,0.6728390289376089,0.7428252995346343,0.7576461709884257
37,0.768097095806478,0.678421998032845,0.7353023126551155,0.7918645882546719
38,0.7725555761708321,0.6745371003735287,0.7467261075550017,0.739715921476911
39,0.7723078828558064,0.6660075150552465,0.7280579548703824,0.7907112253911318
40,0.7714409561184983,0.6612269589388523,0.7389244915101149,0.7813981474857538
41,0.7738869280016114,0.6652243887686465,0.7489551407160219,0.7387185350504716
42,0.7750015480982363,0.6589548564472466,0.7520200613067156,0.749576434281318
43,0.7759613598475952,0.6535829069688377,0.7497910281747587,0.7500075321404772
44,0.7742894297008124,0.655994892954509,0.7433825578238513,0.7726066927618886
45,0.7747848164120639,0.6530296007829064,0.75146280304241,0.7478772916977171
46,0.7823394637254305,0.6416716835979958,0.7536918361743667,0.7420037367377782
47,0.7802959935747364,0.6453207599185881,0.7495123990301502,0.7526610072325385
48,0.7827110037957783,0.6360236281610154,0.7475619949929792,0.749117691691588
49,0.7832992754710983,0.6334993278668741,0.7578712733684061,0.7310779128575531
50,0.7826181187505095,0.6337628911040399,0.745332961836111,0.7745796173985339
51,0.7866121741542654,0.6265832393322502,0.7425466703858739,0.7390724989523559
52,0.783980432206451,0.6248395763555837,0.7522986904513241,0.7419811897405378
53,0.7910087312166222,0.6178000459981648,0.7534132070297582,0.7473907098028779
54,0.7882841042641391,0.6201469566447202,0.7531345779100611,0.7361838588411677
55,0.786519289094233,0.615556053184741,0.7620507105126225,0.7143969016674336
56,0.7911945011779777,0.6114818972768824,0.7522986904762355,0.7416799197325835
57,0.789708341058987,0.6143676030672005,0.750626915583673,0.7350527518105793
58,0.7900179577461374,0.6071594595665518,0.7536918361992782,0.7265901216792343
59,0.7971081800841423,0.6014387139141526,0.7587071607731684,0.7346579673131484
60,0.7927735463311646,0.5984466639094489,0.7601003065003629,0.7304606732633925
61,0.794507399853763,0.5964034724674016,0.7628865979464481,0.7289449999876493
62,0.7975416434638691,0.5885281894175849,0.7606575647895799,0.7358600145330931
63,0.7991206885986014,0.5886699268785274,0.7614934522483169,0.7197134147350687
64,0.7981608768160243,0.5907983230255626,0.7573140150542776,0.7408348822467471
65,0.7984395318743216,0.5857630593834724,0.7509055447241296,0.7564805288041127
66,0.801690507133691,0.5801709781188228,0.762607968826751,0.7391584743925973
67,0.799677998659832,0.5789824456901062,0.7606575647895799,0.7223650503703298
68,0.805932255882,0.5680908183467167,0.7648370019587079,0.7315352071989011
69,0.7995541519672555,0.5796964811857245,0.7528559487654526,0.7416251082379163
70,0.8048176357816842,0.5640853509972196,0.7681805516940101,0.7309643109550912
71,0.8024026255606423,0.5703128924073948,0.7692950682724442,0.7351356990226433
72,0.8075422627009492,0.5615083301271829,0.7659515185620533,0.7308724526410383
73,0.8058393708625676,0.5601338428756063,0.7631652270910566,0.731742810658274
74,0.8062728342127672,0.5655283653313136,0.7634438562605765,0.7463314616271598
75,0.8080066876910745,0.5585782965186713,0.7659515185371419,0.7330480271576174
76,0.8078518793585722,0.5604301434204271,0.7575926442237975,0.7262086941359535
77,0.8101740045601815,0.5541760671787627,0.7626079688018396,0.7264884653513928
78,0.81035977461381,0.5508167913871119,0.7651156311282277,0.7231806916890287
79,0.8119697814253773,0.5457069257684769,0.7623293396821424,0.7379546103021766
80,0.8132701715091942,0.5432508589498133,0.7676232934047931,0.7344182859592432
81,0.8254381076006175,0.5071354561438464,0.7726386180326579,0.7037135802726289
82,0.8333023716380437,0.48495337678386785,0.7754249094787432,0.7009878282129814
83,0.836026998583145,0.4723785788797064,0.7762607969125688,0.6984450096338697
84,0.8391231655321576,0.4641155623652941,0.7743103929003091,0.704955430374932
85,0.8380085454355327,0.4637649130198201,0.7812761215155223,0.7064884608420996
86,0.8443866492986044,0.45570131758210297,0.7776539426356114,0.7018534432350344
87,0.8411666357086881,0.45392236332788843,0.7815547506601308,0.7047786079565108
88,0.8442318409956293,0.4504619547310049,0.7776539426356114,0.7048367533254637
89,0.8459656944813186,0.4423775657152375,0.7798829757924796,0.7067944694608326
90,0.8467706978465022,0.4440945556908763,0.7782112009248284,0.7072258086615069
91,0.8482878196903099,0.43853328046255996,0.7798829757924796,0.7021764205604185
92,0.849743018114011,0.43917141015355865,0.7773753134910029,0.7124569984025761
93,0.8503622514993844,0.4318099035014382,0.7751462803341347,0.7133878949426549
94,0.8465230045019492,0.43958938633356975,0.7793257175032625,0.7167103956854419
95,0.8494953247952944,0.4326161679741591,0.7801616049370881,0.7126600723075283
96,0.8511982166189123,0.4305189877990245,0.7787684592140455,0.7151903994537124
97,0.8477924329864402,0.43282424385270524,0.7787684592140455,0.71293672601238
98,0.8508576382143268,0.4265934761884198,0.7809974923709138,0.7134775192699714
99,0.8524366833564408,0.4236808524049689,0.7782112009248284,0.7101832162905417
100,0.851910335023718,0.4265900948031546,0.7787684592140455,0.7102446333549587
101,0.8530559167934871,0.4226132293730463,0.7801616049370881,0.7131602275202155
102,0.8514149482755574,0.42346615130351095,0.7782112009248284,0.7221234663179174
103,0.853458418492688,0.4234562312473756,0.7798829757924796,0.719628604284134
104,0.856740355410438,0.42002522229181294,0.7835051546723905,0.7192335285559841
105,0.8552541953209746,0.41528541426760796,0.779047088358654,0.7100712582074556
106,0.856306892034402,0.41496393651451163,0.779047088358654,0.7146813470229826
107,0.8543872685652117,0.41642968885333437,0.7798829757924796,0.7123565286539099
108,0.8555328503386717,0.41524448478522336,0.7801616049370881,0.7159392562009524
109,0.8577311288661592,0.4068619390967254,0.7793257175032625,0.7131322953454563
110,0.8577620905466852,0.4118888050592738,0.7812761215155223,0.7126530818402451
111,0.8580717072006172,0.41006470853030863,0.7809974923709138,0.7149250818913147
112,0.8589386339859074,0.40825485251209553,0.7807188632263051,0.7133882850881871
113,0.8587219022554439,0.4088065621487326,0.7807188632263051,0.71376916298663
114,0.8561830453565892,0.4137815296090759,0.7804402340816966,0.7147700272419553
115,0.863582884359599,0.40317116300272376,0.7812761215155223,0.7159684092329551
116,0.8558115053305324,0.4138127743396916,0.7821120089493478,0.7145723007820748
117,0.8610440274644351,0.4068130489118816,0.7818333798047393,0.7141082314071167
118,0.8603009474418489,0.4037598187845627,0.7798829757924796,0.7154187652585765
119,0.8621276858989886,0.4050623430682525,0.7832265255277819,0.716196110800602
120,0.8579168988865694,0.4033128117672009,0.7826692672385649,0.715589277855232
121,0.8581026689106706,0.4123239139372575,0.7818333798047393,0.7162846598196043
122,0.8619419158785784,0.40116872381068536,0.7807188632263051,0.7163449959955563
123,0.8601461390872011,0.40736475019043344,0.7804402340816966,0.71592135481198
124,0.8596507523390403,0.4040565647088424,0.7801616049370881,0.7163169118281226
125,0.8591863273083149,0.4068512934207532,0.7818333798047393,0.715755012912915
126,0.8595888290296613,0.40591359142364236,0.7804402340816966,0.7173382707809997
127,0.8604557557817332,0.4010081837676141,0.7815547506601308,0.7165873962114302
128,0.861322682493205,0.3994007803657947,0.7818333798047393,0.7171013640241392
129,0.8568642020993236,0.4111581490692232,0.7812761189081304,0.7160737245286797
130,0.8586290172433932,0.4002453408043291,0.7818333798047393,0.7170846742585895
131,0.8575763205336567,0.40378852134976595,0.7807188632263051,0.7179868437845948
132,0.8582884389236989,0.4064757826546189,0.7809974923709138,0.7175572113792821
133,0.8602390240955606,0.4038399757624883,0.7809974923709138,0.7172409953364226
134,0.8615394141793775,0.3997242715279158,0.7807188632263051,0.7172663102212408
135,0.8618180692450566,0.3995604692756506,0.7809974923709138,0.7176166777824684
136,0.857452473848462,0.4080685475483953,0.7809974923709138,0.7174502092006978
137,0.858876710599019,0.40204831642797173,0.7812761215155223,0.7178866238141
138,0.8598674840695039,0.40069605952571796,0.7809974923709138,0.7177230826192129
139,0.8606105641253083,0.4069643538594947,0.7812761215155223,0.7177488209976064
140,0.8613536441995674,0.40439252287686456,0.7815547506601308,0.7176315262975982
141,0.8606105640994719,0.4018553795478788,0.7815547506601308,0.7175744521182771
142,0.859464982326012,0.4053444694502744,0.7815547506601308,0.7176067285067392
143,0.8592792123166745,0.40303639417329773,0.7818333798047393,0.7176488523996118
144,0.8614155675384738,0.4039975139085512,0.7815547506601308,0.7178005878557964
145,0.8589076723090724,0.40134953857169475,0.7815547506601308,0.7177538564856851
146,0.8629326893047723,0.3998609712005171,0.7821120089493478,0.7176291423775287
147,0.861291720812679,0.4060963836229064,0.7821120089493478,0.717546360975655
