epoch,acc,loss,val_acc,val_loss
41,0.8183844787473485,0.5129392231647205,0.7796043466146559,0.6397275203414932
42,0.8167821937080892,0.506411229323816,0.7644190582334912,0.6878922619704052
43,0.816433870938551,0.5074174502917876,0.7711061577123997,0.6961372058914378
44,0.8184193110444411,0.5043611282352918,0.7692950682641404,0.6999124174963036
45,0.8222856943524866,0.495492475334847,0.7706882140203982,0.6752541689661493
46,0.8222856943732482,0.4909425268078877,0.7765394260239621,0.6705722424538231
47,0.827301543103336,0.48548815918008614,0.7729172471440513,0.6636314000150692
48,0.8262217423232306,0.48390806400812036,0.75996099195297,0.756749195386919
49,0.8263262391293857,0.48052193262475823,0.7851769295151302,0.6442515526717338
50,0.8275105367986929,0.47997675900084086,0.7766787405962664,0.6767762019860775
51,0.8259779163245526,0.4801756074807334,0.791306770688214,0.639835839086869
52,0.8323522240536985,0.46672118498848925,0.774449706999297,0.7056975969180619
53,0.8297049705584165,0.4699614033024614,0.7750069657618304,0.6659976738546844
54,0.845588491384776,0.4255176919987925,0.7998049595987741,0.5983384510174738
55,0.8534605872930456,0.409395904917466,0.7985511284480357,0.6024907633400655
56,0.8520672960031236,0.40393625093962215,0.8014767344664252,0.6029182868470186
57,0.854470723431214,0.4018345963313806,0.8002229033156868,0.6010336587939896
58,0.855933679360997,0.3953926313334097,0.8016160490387294,0.6022624868508267
59,0.8585809328417456,0.3932945956742528,0.7995263304541655,0.6043415691202216
60,0.8569089832519006,0.38881267266357544,0.7993870158818612,0.6113877424990509
61,0.860287714624875,0.3885288158468436,0.7985511284480357,0.6114809401489029
62,0.8607057020301219,0.3820990740073637,0.8042630259125104,0.6073559407039949
63,0.8604270437488843,0.38527797236755734,0.7981331847311228,0.6113451692047608
64,0.8609146957524688,0.3839792735341857,0.8028698801894678,0.6092564707580932
65,0.8597652304280061,0.3790458439887888,0.8024519364725551,0.6203737120735974
66,0.8626563098534525,0.37766033937541654,0.8000835887433826,0.616307770269234
67,0.864084433450848,0.37406523994461216,0.8038450821955977,0.6133208586897947
68,0.8662440349570786,0.3678381456508379,0.8016160490387294,0.6129698854497164
69,0.866557525527104,0.37177515006861783,0.8005015324602953,0.6130428220874322
70,0.8642585948927117,0.3708525268260603,0.8018946781833379,0.6125223005040504
71,0.8635967814887868,0.375368641096869,0.8009194761772082,0.6127714882590506
72,0.8649900728119275,0.36672158079372563,0.8009194761772082,0.6127162661416912
73,0.8660002089791622,0.36962598518225886,0.8010587907495124,0.6128417031118617
74,0.8641192657417122,0.36936425657900007,0.8028698801894678,0.6121802995649345
75,0.8654428924706675,0.3722968665471151,0.8031485093340763,0.6127051785152315
76,0.8655125570648529,0.3694621917647858,0.8021733073279464,0.6127694422038161
77,0.8670800097239728,0.3700422345834149,0.8020339927556422,0.6133798798600689
78,0.8625169807086814,0.36993999066113337,0.8021733073279464,0.6137497312812029
79,0.8653383956520555,0.36746231205531754,0.8021733073279464,0.6135734736205277
80,0.8639799366114742,0.36718911246041935,0.8021733073279464,0.6135939836967088
81,0.8637361106543195,0.37204791382751873,0.8020339927556422,0.613679536208033
82,0.8664530286524353,0.37045414502013874,0.8021733073279464,0.6132188330755556
83,0.8671148420272939,0.36859059218055024,0.8023126219002508,0.6130400545652214
84,0.8660002090061524,0.3679766289874501,0.8020339927556422,0.6133281464163525
85,0.8645372531531875,0.3687067360730209,0.8018946781833379,0.6134434577049602
86,0.8658957121377122,0.36622972241588725,0.8025912510448593,0.6132704576897269
87,0.8688912884315987,0.3646735463959283,0.8021733073279464,0.6133782098671293
88,0.8685429656122324,0.3682784208498918,0.8025912510448593,0.6133328980142674
89,0.8663833641288398,0.36675392852759986,0.8025912510448593,0.613561754008793
90,0.8646417499593426,0.3662596968960216,0.8028698801894678,0.6131531673741227
91,0.86760249402465,0.3679439732720226,0.8030091947617721,0.6133315362250051
92,0.8693092758638358,0.3643304802348378,0.8028698801894678,0.6130435643471127
93,0.8653035633549628,0.3710588002791204,0.8025912510448593,0.6133834123279298
94,0.866278867239638,0.36780166881864,0.8027305656171636,0.6136029559810635
95,0.8671845065861844,0.3661545538137008,0.8023126219002508,0.6134261444904373
96,0.8657912152630437,0.3692761945157279,0.8024519364725551,0.6135904114370593
97,0.8653383956167606,0.36945952620973505,0.8025912510448593,0.6136905668704548
98,0.865791215304567,0.365790241353377,0.8025912510448593,0.6134106528961615
99,0.8655822216154386,0.37143644684181304,0.8027305656171636,0.6135414067534358
100,0.8680204813883735,0.36554652723408515,0.8023126219002508,0.6136411575594796
101,0.8688564561345061,0.3627562813520257,0.8021733073279464,0.6138744794681366
102,0.8668710160286159,0.36366998481316154,0.8021733073279464,0.6135736782592663
103,0.867428332605624,0.3636680493252152,0.8027305656171636,0.6134628579290373
104,0.8661395381509234,0.3679642035159419,0.8025912510448593,0.613202453390341
